filepath,directory,filename,title,word_count,file_size,last_modified,framework,platforms,content_type,audience,has_frontmatter,internal_links,external_links,relative_links
uwp/launch-resume/trigger-background-task-from-app.md,uwp/launch-resume,trigger-background-task-from-app.md,Trigger a background task from within your app,1322,11481,1758048954.2395813,uwp,cross-version,guide,intermediate,True,24,3,2
uwp/launch-resume/access-sensors-and-devices-from-a-background-task.md,uwp/launch-resume,access-sensors-and-devices-from-a-background-task.md,Access sensors and devices from a background task,2297,19975,1758048954.2157137,uwp,windows-10,guide,intermediate,True,4,4,1
uwp/launch-resume/run-a-background-task-during-updatetask.md,uwp/launch-resume,run-a-background-task-during-updatetask.md,Run a background task when your UWP app is updated,866,6131,1758048954.2380884,uwp,windows-10,guide,intermediate,True,4,0,0
uwp/launch-resume/respond-to-system-events-with-background-tasks.md,uwp/launch-resume,respond-to-system-events-with-background-tasks.md,Respond to system events with background tasks,711,7526,1758048954.2379415,uwp,windows-10,guide,intermediate,True,18,1,0
uwp/launch-resume/use-a-maintenance-trigger.md,uwp/launch-resume,use-a-maintenance-trigger.md,Use a maintenance trigger,820,7779,1758048954.2397366,uwp,windows-10,guide,intermediate,True,17,0,0
uwp/launch-resume/discover-remote-devices.md,uwp/launch-resume,discover-remote-devices.md,Discover remote devices,912,7987,1758048954.2222693,uwp,windows-10,guide,intermediate,True,4,1,0
uwp/launch-resume/secondary-tiles.md,uwp/launch-resume,secondary-tiles.md,Secondary tiles,750,4852,1758048954.2388864,uwp,windows-10,guide,intermediate,True,5,0,0
uwp/launch-resume/app-services.md,uwp/launch-resume,app-services.md,Use app services and extensions,272,1946,1758048954.2172694,uwp,windows-10,guide,intermediate,True,6,1,0
uwp/launch-resume/create-a-customized-splash-screen.md,uwp/launch-resume,create-a-customized-splash-screen.md,Display a splash screen for more time,2984,27776,1758048954.221052,uwp,windows-10,guide,intermediate,True,3,0,0
uwp/launch-resume/activate-an-app.md,uwp/launch-resume,activate-an-app.md,Handle app activation,989,10314,1758048954.2169478,uwp,windows-10,guide,intermediate,True,5,1,0
uwp/get-started/fileio-learning-track.md,uwp/get-started,fileio-learning-track.md,Work with files,1857,14203,1758048954.0281858,uwp,"windows-10,windows-11",tutorial,beginner,True,11,5,11
uwp/get-started/universal-application-platform-guide.md,uwp/get-started,universal-application-platform-guide.md,What's a Universal Windows Platform (UWP) app?,2295,16082,1758048954.0346656,uwp,"windows-10,windows-11",guide,advanced,True,5,5,2
uwp/get-started/create-a-basic-windows-10-app-in-cppwinrt.md,uwp/get-started,create-a-basic-windows-10-app-in-cppwinrt.md,"Create a ""Hello, World!"" UWP app using C++/WinRT",1837,14994,1758048954.027835,uwp,windows-10,guide,intermediate,True,9,1,9
uwp/get-started/create-uwp-apps.md,uwp/get-started,create-uwp-apps.md,Create apps with the Universal Windows Platform,787,5511,1758048954.02801,uwp,"windows-10,windows-11",tutorial,beginner,True,9,0,3
uwp/get-started/index.md,uwp/get-started,index.md,Get started with the Universal Windows Platform (UWP),292,3742,1758048954.0343335,uwp,windows-10,tutorial,intermediate,True,0,0,0
uwp/get-started/create-a-basic-windows-10-app-in-cpp.md,uwp/get-started,create-a-basic-windows-10-app-in-cpp.md,"Create a ""Hello, World!"" UWP app using C++/CX",3507,26407,1758048954.0277185,uwp,"windows-10,windows-11",tutorial,beginner,True,3,1,3
uwp/get-started/settings-learning-track.md,uwp/get-started,settings-learning-track.md,Save and load settings in a UWP app,874,7041,1758048954.0344934,uwp,"windows-10,windows-11",guide,intermediate,True,0,1,0
uwp/get-started/construct-form-learning-track.md,uwp/get-started,construct-form-learning-track.md,Learning track - Construct and configure a form,1606,13277,1758048954.0276198,uwp,windows-10,tutorial,advanced,True,2,3,2
uwp/get-started/your-first-app.md,uwp/get-started,your-first-app.md,Create your first app,323,2850,1758048954.1943333,uwp,windows-10,tutorial,beginner,True,7,0,1
uwp/get-started/display-customers-in-list-learning-track.md,uwp/get-started,display-customers-in-list-learning-track.md,Learning track - Display customers in a list,1437,10784,1758048954.028072,uwp,windows-10,tutorial,advanced,True,12,2,12
uwp/get-started/create-a-hello-world-app-xaml-universal.md,uwp/get-started,create-a-hello-world-app-xaml-universal.md,Learn to create a Hello World UWP app with XAML and .NET 9,2116,14532,1758048954.0279374,uwp,"windows-10,windows-11",tutorial,beginner,True,7,4,4
uwp/get-started/plan-your-app.md,uwp/get-started,plan-your-app.md,Building a complex Universal Windows Platform (UWP) app,3982,25156,1758048954.0344183,uwp,windows-10,guide,advanced,True,3,4,3
uwp/data-access/sqlite-databases.md,uwp/data-access,sqlite-databases.md,Use a SQLite database in a UWP app,1378,11248,1758048953.8789535,uwp,"windows-10,windows-11",guide,beginner,True,2,3,1
uwp/data-access/index.md,uwp/data-access,index.md,Data access,282,2073,1758048953.878692,uwp,"windows-10,windows-11",overview,intermediate,True,2,1,0
uwp/data-access/sql-server-databases.md,uwp/data-access,sql-server-databases.md,Use a SQL Server database in a UWP app,1214,11797,1758048953.8788807,uwp,"windows-10,windows-11",guide,intermediate,True,3,3,1
uwp/get-started/winui2/nuget-packages.md,uwp/get-started/winui2,nuget-packages.md,NuGet package list for WinUI,270,2240,1758048954.19364,uwp,"windows-10,windows-11",guide,intermediate,True,1,2,0
uwp/get-started/winui2/getting-started.md,uwp/get-started/winui2,getting-started.md,Get started with WinUI 2 for UWP,798,7027,1758048954.034759,uwp,"windows-10,windows-11",tutorial,intermediate,True,2,2,0
uwp/get-started/winui2/index.md,uwp/get-started/winui2,index.md,WinUI 2,417,3062,1758048954.193586,uwp,windows-10,overview,intermediate,True,3,4,0
uwp/get-started/winui2/release-notes/winui-2.1.md,uwp/get-started/winui2/release-notes,winui-2.1.md,WinUI 2.1 Release Notes,901,7986,1758048954.1938722,uwp,"windows-10,windows-11",guide,advanced,True,1,15,7
uwp/get-started/winui2/release-notes/winui-2.5.md,uwp/get-started/winui2/release-notes,winui-2.5.md,WinUI 2.5 Release Notes,483,4237,1758048954.1940966,uwp,"windows-10,windows-11",guide,intermediate,True,1,6,1
uwp/get-started/winui2/release-notes/winui-2.4.md,uwp/get-started/winui2/release-notes,winui-2.4.md,WinUI 2.4 Release Notes,577,5266,1758048954.1940424,uwp,"windows-10,windows-11",guide,intermediate,True,1,5,3
uwp/get-started/winui2/release-notes/winui-2.0.md,uwp/get-started/winui2/release-notes,winui-2.0.md,WinUI 2.0 Release Notes,717,6645,1758048954.1937997,uwp,"windows-10,windows-11",guide,beginner,True,1,7,1
uwp/get-started/winui2/release-notes/index.md,uwp/get-started/winui2/release-notes,index.md,WinUI Release Notes,429,4413,1758048954.1937358,uwp,"windows-10,windows-11",overview,intermediate,True,48,7,1
uwp/get-started/winui2/release-notes/winui-2.8.md,uwp/get-started/winui2/release-notes,winui-2.8.md,WinUI 2.8 Release Notes,340,3049,1758048954.1942747,uwp,windows-10,guide,intermediate,True,1,6,1
uwp/get-started/winui2/release-notes/winui-2.7.md,uwp/get-started/winui2/release-notes,winui-2.7.md,WinUI 2.7 Release Notes,382,3354,1758048954.1942258,uwp,cross-version,guide,intermediate,True,1,6,1
uwp/get-started/winui2/release-notes/winui-2.3.md,uwp/get-started/winui2/release-notes,winui-2.3.md,WinUI 2.3 Release Notes,353,3005,1758048954.193984,uwp,"windows-10,windows-11",guide,intermediate,True,1,5,5
uwp/get-started/winui2/release-notes/winui-2.2.md,uwp/get-started/winui2/release-notes,winui-2.2.md,WinUI 2.2 Release Notes,685,6699,1758048954.1939313,uwp,"windows-10,windows-11",guide,intermediate,True,1,16,10
uwp/get-started/winui2/release-notes/winui-2.6.md,uwp/get-started/winui2/release-notes,winui-2.6.md,WinUI 2.6 Release Notes,1061,8674,1758048954.1941571,uwp,"windows-10,windows-11",guide,advanced,True,1,8,1
uwp/launch-resume/includes/live-tiles-note.md,uwp/launch-resume/includes,live-tiles-note.md,,33,231,1758048954.2369306,uwp,windows-10,guide,intermediate,False,0,0,0
uwp/devices-sensors/includes/pos-feedback.md,uwp/devices-sensors/includes,pos-feedback.md,,68,840,1758048953.9373708,uwp,cross-version,guide,intermediate,True,0,4,0
hub/dev-drive/index.md,hub/dev-drive,index.md,Set up a Dev Drive on Windows 11,5399,38389,1758048952.9473627,unknown,windows-11,overview,advanced,True,3,16,10
hub/dev-drive/group-policy.md,hub/dev-drive,group-policy.md,Configure Dev Drive policy for enterprise business devices,1809,15058,1758048952.9472582,unknown,"windows-10,windows-11",guide,intermediate,True,5,2,6
hub/powertoys/color-picker.md,hub/powertoys,color-picker.md,Color Picker Utility in PowerToys for Windows,1363,8413,1758048953.4700985,unknown,cross-version,guide,beginner,True,1,0,5
hub/powertoys/always-on-top.md,hub/powertoys,always-on-top.md,PowerToys Always On Top Utility for Windows,445,2840,1758048953.469859,unknown,cross-version,guide,intermediate,True,1,0,1
hub/powertoys/file-explorer.md,hub/powertoys,file-explorer.md,PowerToys File Explorer Add-ons Utility for Windows,627,4240,1758048953.489653,unknown,"windows-10,windows-11",guide,advanced,True,1,0,1
hub/powertoys/administrator.md,hub/powertoys,administrator.md,Run PowerToys in Administrator Mode on Windows,611,4353,1758048953.469704,unknown,cross-version,guide,intermediate,True,1,1,1
hub/powertoys/newplus.md,hub/powertoys,newplus.md,PowerToys New+ - Create Custom File Templates in Windows,1066,6855,1758048953.4909656,unknown,cross-version,guide,beginner,True,1,0,1
hub/powertoys/peek.md,hub/powertoys,peek.md,PowerToys Peek Utility - Preview Files Without Opening Apps,670,4365,1758048953.491031,unknown,cross-version,guide,intermediate,True,1,0,1
hub/powertoys/grouppolicy.md,hub/powertoys,grouppolicy.md,Configure PowerToys with Group Policy Settings,3637,30325,1758048953.489974,unknown,cross-version,guide,advanced,True,0,2,0
hub/powertoys/cmd-not-found.md,hub/powertoys,cmd-not-found.md,PowerToys Command Not Found Tool for PowerShell 7 on Windows,305,2493,1758048953.469981,unknown,cross-version,guide,intermediate,True,1,2,1
hub/powertoys/mouse-utilities.md,hub/powertoys,mouse-utilities.md,Mouse Utilities in PowerToys for Windows,958,6209,1758048953.490637,unknown,cross-version,guide,intermediate,True,1,0,4
hub/powertoys/environment-variables.md,hub/powertoys,environment-variables.md,PowerToys Environment Variables for Windows - Manage Variables,427,3270,1758048953.489188,unknown,cross-version,guide,intermediate,True,1,0,1
hub/powertoys/registry-preview.md,hub/powertoys,registry-preview.md,Registry Preview utility for Windows PowerToys,485,3163,1758048953.4913116,unknown,windows-11,guide,beginner,True,1,0,1
hub/powertoys/text-extractor.md,hub/powertoys,text-extractor.md,PowerToys Text Extractor Utility for Windows,675,4961,1758048953.4917512,unknown,cross-version,guide,intermediate,True,1,3,1
hub/powertoys/hosts-file-editor.md,hub/powertoys,hosts-file-editor.md,PowerToys Hosts File Editor Utility for Windows,632,4027,1758048953.4900477,unknown,cross-version,guide,intermediate,True,1,0,4
hub/powertoys/zoomit.md,hub/powertoys,zoomit.md,ZoomIt Screen Zoom and Annotation Tool by Sysinternals,965,6662,1758048953.4918847,unknown,cross-version,guide,intermediate,True,1,3,1
hub/powertoys/dsc-configure.md,hub/powertoys,dsc-configure.md,PowerToys DSC Configure module guide,4991,31249,1758048953.4891272,unknown,windows-10,guide,intermediate,True,2,4,0
hub/powertoys/workspaces.md,hub/powertoys,workspaces.md,PowerToys Workspaces Utility for Windows Desktop Management,1199,7961,1758048953.49182,unknown,cross-version,guide,intermediate,True,2,1,6
hub/powertoys/quick-accent.md,hub/powertoys,quick-accent.md,Quick Accent Utility for Windows PowerToys,488,3122,1758048953.4912143,unknown,cross-version,guide,intermediate,True,1,1,1
hub/powertoys/general.md,hub/powertoys,general.md,Configure PowerToys General Settings for Windows,557,3948,1758048953.4898727,unknown,cross-version,guide,intermediate,True,2,0,1
hub/powertoys/mouse-without-borders.md,hub/powertoys,mouse-without-borders.md,Control Multiple Computers with PowerToys Mouse Without Borders,1412,9005,1758048953.4907687,unknown,cross-version,guide,intermediate,True,1,0,2
hub/powertoys/file-locksmith.md,hub/powertoys,file-locksmith.md,File Locksmith Utility for Windows - PowerToys,336,2351,1758048953.489826,unknown,cross-version,guide,intermediate,True,1,0,1
hub/powertoys/install.md,hub/powertoys,install.md,How to Install PowerToys on Windows 11 and Windows 10,1053,8784,1758048953.490443,unknown,"windows-10,windows-11",guide,intermediate,True,4,18,2
hub/powertoys/shortcut-guide.md,hub/powertoys,shortcut-guide.md,PowerToys Shortcut Guide Utility for Windows,413,2828,1758048953.4915044,unknown,cross-version,guide,intermediate,True,1,0,1
hub/powertoys/awake.md,hub/powertoys,awake.md,PowerToys Awake - Keep Windows Computer Awake Tool,1116,7995,1758048953.4699333,unknown,cross-version,guide,beginner,True,1,1,6
hub/powertoys/fancyzones.md,hub/powertoys,fancyzones.md,FancyZones Window Manager for Windows - PowerToys,2352,15533,1758048953.4893427,unknown,windows-11,guide,intermediate,True,2,0,11
hub/powertoys/keyboard-manager.md,hub/powertoys,keyboard-manager.md,Remap Keys and Shortcuts with PowerToys Keyboard Manager,2583,16297,1758048953.4905605,unknown,cross-version,guide,intermediate,True,2,2,6
hub/powertoys/index.md,hub/powertoys,index.md,Microsoft PowerToys - Windows Utilities for Power Users,2148,19937,1758048953.4902778,unknown,"windows-10,windows-11",overview,advanced,True,30,20,28
hub/powertoys/crop-and-lock.md,hub/powertoys,crop-and-lock.md,PowerToys Crop And Lock for Windows,534,3586,1758048953.489047,uwp,cross-version,guide,intermediate,True,1,0,1
hub/powertoys/powerrename.md,hub/powertoys,powerrename.md,PowerRename Utility for Windows - Bulk File Renaming Tool,2081,15455,1758048953.4911354,unknown,cross-version,tutorial,advanced,True,1,10,4
hub/powertoys/run.md,hub/powertoys,run.md,PowerToys Run Quick Launcher for Windows,4150,25107,1758048953.491384,uwp,cross-version,guide,advanced,True,2,5,8
hub/powertoys/image-resizer.md,hub/powertoys,image-resizer.md,Image Resizer utility for Windows - PowerToys,695,4604,1758048953.4902074,unknown,cross-version,guide,intermediate,True,1,0,1
hub/powertoys/screen-ruler.md,hub/powertoys,screen-ruler.md,PowerToys Screen Ruler Utility for Windows,533,3571,1758048953.4914508,unknown,cross-version,guide,advanced,True,1,1,1
hub/powertoys/advanced-paste.md,hub/powertoys,advanced-paste.md,Advanced Paste Tool for Clipboard Management in PowerToys,2284,14504,1758048953.4698126,unknown,cross-version,guide,beginner,True,1,4,1
hub/python/web-frameworks.md,hub/python,web-frameworks.md,Web development with Python on Windows,3830,26837,1758048953.4923706,unknown,cross-version,tutorial,beginner,True,2,30,6
hub/python/beginners.md,hub/python,beginners.md,Python on Windows for beginners,2413,17407,1758048953.491975,unknown,cross-version,tutorial,beginner,True,3,25,6
hub/python/scripting.md,hub/python,scripting.md,Using Python for scripting and automation,2053,16472,1758048953.4922802,unknown,windows-10,tutorial,beginner,True,2,23,2
hub/dev-environment/index.md,hub/dev-environment,index.md,Setup a development environment on Windows,1089,12269,1758048952.947771,windows-app-sdk,windows-11,tutorial,beginner,True,20,6,36
hub/dev-environment/mac-to-windows.md,hub/dev-environment,mac-to-windows.md,Moving from Mac (Unix) to Windows,1260,8925,1758048952.9495795,unknown,windows-10,guide,advanced,True,1,10,1
hub/package-manager/index.md,hub/package-manager,index.md,Windows Package Manager,1198,9079,1758048953.4554045,unknown,windows-11,overview,intermediate,True,10,4,0
hub/web/apis.md,hub/web,apis.md,APIs for web development,831,7149,1758048953.4925385,unknown,cross-version,reference,advanced,True,2,13,0
hub/web/index.md,hub/web,index.md,Web development on Windows,1297,16312,1758048953.4927855,unknown,cross-version,overview,intermediate,True,13,36,41
hub/includes/install-and-run-postgres.md,hub/includes,install-and-run-postgres.md,,352,2237,1758048953.4544384,unknown,cross-version,guide,intermediate,True,0,1,0
hub/includes/winui-2-gallery.md,hub/includes,winui-2-gallery.md,,36,337,1758048953.4548378,windows-app-sdk,cross-version,guide,intermediate,True,0,2,0
